554,,,,,,,,,
724,,2.0|3.7|1.0|3.9|0.5|3.0|3.5|-0.5|0.2|-0.5|0.1|-0.4|-0.0|0.2|-0.1|1.5|0.6|-0.5,3.22|3.33|3.46|2.75|3.84|2.69|2.30|4.10|4.05|3.23|4.80|9.53|4.91|4.80|5.74|2.02|3.53|5.27,181.2|248.1|140.1|258.2|157.0|220.2|133.1|74.2|97.2|128.1|86.1|5.2|14.2|75.0|15.2|58.0|89.1|13.2,27|34|19|36|26|32|22|15|17|19|16|0|2|3|0|3|1|0,3.93|3.64|3.51|2.80|4.03|3.41|2.94|4.78|3.39|3.30|3.97|4.76|5.03|3.50|3.80|3.73|3.17|3.31,-0.71|-0.31|-0.05|-0.05|-0.19|-0.72|-0.64|-0.68|0.66|-0.07|0.83|4.77|-0.12|1.3|1.94|-1.71|0.36|1.96,0.143|0.144|0.142|0.164|0.174|0.145|0.169|0.145|0.159|0.151|0.176|0.097|0.167|0.119|0.085|0.144|0.15|0.197,0.144|0.125|0.098|0.084|0.119|0.09|0.091|0.184|0.122|0.111|0.122|0.194|0.076|0.074|0.085|0.127|0.083|0.182
725,,-0.1|-0.3,4.61|6.17,27.1|11.2,0|2,4.29|7.34,0.32|-1.17,0.112|0.071,0.144|0.232
726,,,,,,,,,
727,,-0.4|-0.3,5.84|7.20,12.1|5.0,2|0,3.23|3.52,2.61|3.68,0.017|0.0,0.086|0.091
728,,,,,,,,,
729,,,,,,,,,
730,,0.8|0.0|-0.2,3.69|4.71|9.00,39.0|21.0|6.0,1|0|0,4.16|3.53|5.30,-0.47|1.18|3.7,0.166|0.156|0.036,0.057|0.083|0.036
731,,3.0|0.4|-0.2,3.44|2.81|54.00,183.0|16.0|0.1,28|1|0,4.04|5.66|20.54,-0.6|-2.85|33.46,0.086|0.086|0.0,0.062|0.071|0.333
732,,,,,,,,,
733,,0.6|3.1|1.2|-0.6|-0.0,3.65|1.93|3.33|6.22|9.00,49.1|74.2|73.0|59.1|1.0,0|0|0|10|0,3.38|3.37|2.96|6.36|7.05,0.27|-1.44|0.37|-0.14|1.95,0.297|0.258|0.257|0.137|0.167,0.104|0.102|0.083|0.155|0.333
734,,,,,,,,,
735,,,,,,,,,
736,,0.6|-0.5|1.7|-0.9|-0.9,0.54|5.92|4.48|4.63|12.56,16.2|24.1|150.2|134.0|14.1,0|3|21|21|4,2.88|4.26|3.46|4.15|6.37,-2.34|1.66|1.02|0.48|6.19,0.07|0.059|0.109|0.099|0.056,0.085|0.088|0.072|0.086|0.099
737,,,,,,,,,
738,,-0.2|-0.2|-0.1,6.17|4.67|4.54,11.2|44.1|83.1,2|0|9,2.25|3.57|4.72,3.92|1.1|-0.18,0.173|0.096|0.075,0.077|0.073|0.061
739,,,,,,,,,
740,,0.1|1.5|-0.6,4.21|3.73|4.88,117.2|101.1|31.1,2|2|1,3.93|4.21|4.99,0.28|-0.48|-0.11,0.037|0.054|0.049,0.058|0.063|0.062
741,,-0.4|-0.3|-0.7,6.75|7.88|5.60,20.0|8.0|27.1,3|1|0,7.10|6.52|4.75,-0.35|1.36|0.85,0.096|0.056|0.095,0.085|0.194|0.079
742,,-0.4|0.2|4.8|1.2|-1.8|-0.9|2.5,10.13|3.00|2.88|3.52|5.46|4.34|2.29,5.1|6.0|271.2|217.1|94.0|228.1|153.0,1|0|30|30|11|26|13,2.93|3.18|3.03|3.53|4.23|3.13|2.88,7.2|-0.18|-0.15|-0.01|1.23|1.21|-0.59,0.12|0.0|0.08|0.068|0.07|0.075|0.079,0.12|0.034|0.099|0.08|0.099|0.067|0.079
743,,0.1,0.00,2.1,0,4.39,-4.39,0.0,0.125
744,,,,,,,,,
745,,,,,,,,,
746,,,,,,,,,
747,,0.4|1.1|-0.6|1.1|3.2|2.4|3.6|0.8|0.4|1.3|-1.0|0.3,2.40|2.66|4.82|4.92|4.17|3.91|3.90|5.11|3.82|3.85|6.35|5.36,15.0|47.1|52.1|137.1|246.1|154.1|244.2|149.2|33.0|126.1|73.2|43.2,2|3|0|19|36|22|33|24|6|20|18|11,3.30|2.44|4.59|3.52|3.29|2.46|3.21|3.82|2.76|3.24|4.72|4.95,-0.9|0.22|0.23|1.4|0.88|1.45|0.69|1.29|1.06|0.61|1.63|0.41,0.125|0.26|0.136|0.153|0.178|0.192|0.183|0.166|0.147|0.18|0.14|0.111,0.107|0.122|0.119|0.115|0.087|0.07|0.086|0.082|0.098|0.072|0.11|0.086
748,,,,,,,,,
749,,-0.1,7.20,5.0,0,4.33,2.87,0.12,0.16
750,,,,,,,,,
751,,,,,,,,,
752,,-0.5,9.82,11.0,0,7.87,1.95,0.034,0.153
753,,-0.1|-0.4,6.75|5.27,4.0|41.0,0|0,1.52|3.90,5.23|1.37,0.211|0.172,0.053|0.086
754,,,,,,,,,
755,,,,,,,,,
756,,-0.2|-0.3|0.2|0.0|-0.3|0.2|-0.3,4.70|4.50|4.58|4.50|5.13|4.09|4.20,7.2|22.0|59.0|2.0|86.0|55.0|15.0,0|0|1|0|0|1|0,3.63|3.95|4.13|1.58|4.36|4.26|4.80,1.07|0.55|0.45|2.92|0.77|-0.17|-0.6,0.054|0.103|0.1|0.125|0.087|0.08|0.064,0.081|0.159|0.108|0.0|0.079|0.089|0.077
757,,,,,,,,,
758,,,,,,,,,
759,,,,,,,,,
760,,,,,,,,,
761,,-0.7|-0.3,5.31|6.52,61.0|9.2,4|2,4.52|2.60,0.79|3.92,0.018|0.067,0.07|0.0
762,,,,,,,,,
763,,,,,,,,,
764,,-0.5,19.29,4.2,0,5.40,13.89,0.034,0.0
765,,,,,,,,,
766,,0.6|0.4|1.9|0.6|-0.2|-0.1,2.89|4.22|2.97|4.41|5.40|7.20,28.0|160.0|100.0|100.0|13.1|5.0,4|27|17|8|0|0,2.84|4.38|4.12|4.40|7.71|6.13,0.05|-0.16|-1.15|0.01|-2.31|1.07,0.2|0.171|0.156|0.136|0.075|0.172,0.061|0.123|0.11|0.109|0.224|0.138
767,,,,,,,,,
768,,-0.4|-0.1,7.20|8.03,5.0|12.1,1|2,5.56|6.58,1.64|1.45,0.0|0.032,0.103|0.21
769,,0.1|-0.4|-0.1,4.50|7.58|3.52,10.0|19.0|7.2,1|1|1,4.16|5.58|6.05,0.34|2.0|-2.53,0.1|0.183|0.195,0.18|0.172|0.22
770,,,,,,,,,
771,,0.8|0.2|1.4|0.9|3.1|2.6|3.0|1.2|-0.4|4.1|5.2|0.8|-0.5|-1.3,1.39|2.37|2.68|1.81|2.40|2.64|3.10|3.51|6.25|2.76|3.23|4.53|5.24|5.72,45.1|163.0|295.0|54.2|295.2|292.2|258.2|212.2|36.0|195.1|267.2|216.1|158.0|78.2,3|18|33|9|34|34|31|29|4|23|32|28|24|10,2.92|2.65|2.21|2.51|2.59|3.31|3.87|3.71|3.71|3.71|3.61|4.39|3.74|4.45,-1.53|-0.28|0.47|-0.7|-0.19|-0.67|-0.77|-0.2|2.54|-0.95|-0.38|0.14|1.5|1.27,0.087|0.083|0.092|0.054|0.078|0.053|0.052|0.057|0.075|0.05|0.044|0.058|0.042|0.039,0.054|0.056|0.043|0.058|0.03|0.047|0.041|0.042|0.081|0.053|0.048|0.066|0.051|0.069
772,,,,,,,,,
773,,0.0,0.00,0.1,0,12.12,-12.12,0.0,0.5
774,,,,,,,,,
775,,,,,,,,,
776,,0.0|-0.3,4.00|5.44,9.0|43.0,0|2,3.47|5.23,0.53|0.21,0.205|0.196,0.051|0.075
777,,,,,,,,,
778,,-0.3|-0.2,4.76|6.94,17.0|11.2,2|2,3.83|4.98,0.93|1.96,0.076|0.034,0.051|0.169
779,,,,,,,,,
780,,,,,,,,,
781,,0.2|-0.1,4.26|7.27,19.0|8.2,0|0,3.67|6.97,0.59|0.3,0.195|0.263,0.085|0.079
782,,,,,,,,,
783,,-0.3|0.0|0.1|-0.2|3.3|3.0|3.0|1.3|-0.2|-0.4,18.00|3.86|3.48|3.91|3.06|3.53|2.87|3.98|5.04|5.82,2.0|7.0|51.2|53.0|229.1|221.2|185.0|228.2|55.1|60.1,0|1|2|1|29|27|25|29|9|10,2.99|2.61|3.28|4.27|3.84|3.89|3.57|3.97|4.19|4.61,15.01|1.25|0.2|-0.36|-0.78|-0.36|-0.7|0.01|0.85|1.21,0.083|0.067|0.078|0.026|0.062|0.057|0.069|0.069|0.045|0.024,0.083|0.033|0.053|0.082|0.059|0.057|0.072|0.053|0.073|0.091
784,,,,,,,,,
785,,,,,,,,,
786,,,,,,,,,
787,,-0.8|-1.3|-0.6|4.6|0.3|-0.4,6.35|5.87|4.75|3.10|4.41|6.42,45.1|53.2|77.2|246.2|140.2|33.2,8|9|9|34|20|1,5.39|4.38|4.59|3.99|4.72|7.99,0.96|1.49|0.16|-0.89|-0.31|-1.57,0.107|0.145|0.106|0.134|0.135|0.138,0.192|0.205|0.173|0.119|0.15|0.287
788,,,,,,,,,
789,,0.1,0.00,1.0,0,9.04,-9.04,0.0,0.4
790,,-0.1|-0.1,7.00|6.48,9.0|8.1,1|1,5.46|4.70,1.54|1.78,0.023|0.025,0.091|0.1
791,,,,,,,,,
792,,,,,,,,,
793,,-0.0|-0.8|-0.1,4.91|7.44|6.75,18.1|32.2|6.2,1|2|1,3.35|5.96|4.31,1.56|1.48|2.44,0.19|0.07|0.069,0.101|0.196|0.138
794,,,,,,,,,
795,,0.2|0.0,2.08|3.00,4.1|3.0,0|0,4.59|2.22,-2.51|0.78,0.273|0.154,0.318|0.077
796,,,,,,,,,
797,,2.2|2.6|-0.3|1.4|-0.6|-0.5,3.54|2.47|4.58|3.97|5.98|8.31,106.2|87.1|39.1|95.1|52.2|8.2,0|0|0|14|4|0,4.09|3.45|4.29|5.01|5.02|6.81,-0.55|-0.98|0.29|-1.04|0.96|1.5,0.126|0.107|0.102|0.092|0.108|0.026,0.103|0.09|0.107|0.102|0.132|0.205
798,,,,,,,,,
799,,-0.2,5.71,41.0,6,7.31,-1.6,0.098,0.104
800,,,,,,,,,
801,,-1.1|-0.5|-1.9|-0.9|4.8|-0.5,4.38|3.45|4.99|4.41|3.25|5.33,203.1|281.1|131.2|191.2|493.1|27.0,23|32|16|23|54|4,3.19|3.18|2.97|3.59|3.67|3.86,1.19|0.27|2.02|0.82|-0.42|1.47,0.088|0.111|0.114|0.095|0.097|0.077,0.03|0.025|0.031|0.064|0.102|0.084
802,,-0.2,3.86,2.1,0,5.63,-1.77,0.0,0.133
803,,0.3|2.9|2.9|6.3|6.0|5.5|0.8|1.7|2.5|-0.2|2.0|-0.1,3.57|2.87|3.81|2.74|3.06|2.89|4.76|3.53|4.20|5.56|3.29|3.98,35.1|179.0|231.1|239.2|244.0|252.1|234.1|163.0|197.0|68.0|128.2|92.2,0|18|33|27|33|37|38|25|25|7|9|0,3.16|3.34|3.85|3.41|3.61|3.24|3.67|3.25|4.37|5.55|3.63|3.40,0.41|-0.47|-0.04|-0.67|-0.55|-0.35|1.09|0.28|-0.17|0.01|-0.34|0.58,0.113|0.117|0.091|0.088|0.077|0.071|0.096|0.064|0.084|0.071|0.069|0.119,0.035|0.056|0.051|0.049|0.058|0.057|0.055|0.051|0.067|0.074|0.038|0.051
804,,,,,,,,,
805,,0.2|-0.4|-1.2,4.00|2.57|5.59,9.0|7.0|67.2,1|2|10,3.91|6.87|5.71,0.09|-4.3|-0.12,0.077|0.053|0.087,0.154|0.184|0.142
806,,0.4,2.59,24.1,0,3.42,-0.83,0.306,0.184
807,,,,,,,,,
808,,,,,,,,,
809,,0.4|0.0,2.66|4.60,40.2|29.1,0|0,2.59|2.21,0.07|2.39,0.282|0.285,0.115|0.057
810,,,,,,,,,
811,,,,,,,,,
812,,,,,,,,,
813,,-0.3|-0.8|-0.4|4.5|1.2|-0.6,5.76|6.68|4.80|2.39|3.86|5.38,70.1|32.1|45.0|169.1|221.1|190.2,7|3|4|20|28|30,4.56|4.17|4.03|2.97|3.51|4.09,1.2|2.51|0.77|-0.58|0.35|1.29,0.079|0.093|0.095|0.095|0.077|0.082,0.149|0.079|0.133|0.075|0.091|0.104
814,,0.0|0.1|1.5|-0.1|-0.1,5.40|3.69|2.62|5.09|4.15,1.2|90.1|86.0|35.1|4.1,0|2|0|0|0,1.17|3.80|2.74|3.97|6.28,4.23|-0.11|-0.12|1.12|-2.13,0.429|0.101|0.101|0.075|0.0,0.143|0.106|0.084|0.106|0.062
815,,,,,,,,,
816,,,,,,,,,
817,,,,,,,,,
818,,,,,,,,,
819,,,,,,,,,
820,,,,,,,,,
821,,0.2|0.2|0.2|-0.1|2.4|1.4|-0.1|5.6|-0.1|2.2|1.4|-0.4,1.42|3.14|1.69|6.75|3.18|4.06|4.74|2.74|4.03|3.55|3.65|5.68,6.1|28.2|5.1|2.2|255.0|230.1|38.0|246.2|67.0|210.2|128.1|44.1,0|2|0|0|31|30|5|29|9|30|13|0,3.67|5.05|3.16|3.96|3.23|3.65|5.25|3.13|3.86|3.76|3.55|3.73,-2.25|-1.91|-1.47|2.79|-0.05|0.41|-0.51|-0.39|0.17|-0.21|0.1|1.95,0.042|0.04|0.045|0.0|0.061|0.054|0.075|0.063|0.074|0.06|0.076|0.086,0.083|0.119|0.045|0.083|0.06|0.063|0.092|0.038|0.081|0.06|0.049|0.051
822,,-0.1,5.79,9.1,0,5.13,0.66,0.128,0.051
823,,,,,,,,,
824,,-0.2|0.9|4.3|2.6|1.1|0.1|-0.3,27.00|4.32|4.12|4.05|3.61|4.96|3.96,2.0|141.2|231.1|195.2|94.2|16.1|36.1,0|14|31|32|15|3|7,3.58|3.74|3.76|4.05|4.58|7.34|4.25,23.42|0.58|0.36|0.0|-0.97|-2.38|-0.29,0.133|0.136|0.121|0.094|0.069|0.027|0.071,0.133|0.077|0.059|0.101|0.081|0.107|0.082
825,,,,,,,,,
826,,-0.2|0.1|0.0,12.00|3.38|0.00,3.0|2.2|1.0,0|0|0,4.11|9.51|9.14,7.89|-6.13|-9.14,0.167|0.077|0.0,0.167|0.154|0.5
827,,0.3,0.00,6.2,0,1.03,-1.03,0.318,0.0
828,,0.1,0.00,1.0,0,0.44,-0.44,0.333,0.0
829,,,,,,,,,
830,,,,,,,,,
831,,,,,,,,,
832,,,,,,,,,
833,,0.2|-0.8|0.3,2.88|6.00|2.08,40.2|21.0|17.1,5|3|2,3.68|3.80|3.28,-0.8|2.2|-1.2,0.105|0.111|0.088,0.087|0.056|0.074
834,,-0.4,7.62,13.0,0,3.54,4.08,0.055,0.073
835,,,,,,,,,
836,,,,,,,,,
837,,-0.0|-0.1,5.61|22.50,25.2|2.0,1|0,4.43|2.24,1.18|20.26,0.165|0.286,0.122|0.143
838,,,,,,,,,
839,,,,,,,,,
840,,-0.3,40.50,0.2,1,3.92,36.58,0.1,0.1
841,,,,,,,,,
842,,,,,,,,,
843,,-0.4,4.66,9.2,1,5.95,-1.29,0.085,0.106
844,,-0.5,10.45,10.1,3,8.07,2.38,0.113,0.151
845,,-0.4,5.06,10.2,0,4.01,1.05,0.098,0.157
846,,-0.3|0.1,7.15|5.06,22.2|5.1,0|0,4.71|6.02,2.44|-0.96,0.058|0.037,0.087|0.222
847,,,,,,,,,
848,,,,,,,,,
849,,-0.2|-0.4|0.6,0.00|9.35|2.24,3.0|8.2|56.1,0|0|3,5.42|3.06|2.62,-5.42|6.29|-0.38,0.133|0.15|0.072,0.267|0.15|0.086
850,,,,,,,,,
851,,,,,,,,,
852,,,,,,,,,
853,,,,,,,,,
854,,,,,,,,,
855,,,,,,,,,
856,,0.2|-0.2|-0.5,2.92|4.26|9.72,12.1|44.1|8.1,0|0|0,4.89|4.41|5.93,-1.97|-0.15|3.79,0.08|0.122|0.067,0.14|0.105|0.022
857,,,,,,,,,
858,,,,,,,,,
859,,0.2|-0.1,4.66|5.49,19.1|19.2,0|0,4.86|8.10,-0.2|-2.61,0.275|0.165,0.121|0.121
860,,2.1,4.11,197.0,20,4.12,-0.01,0.058,0.073
861,,0.0,0.00,0.1,0,3.15,-3.15,0.0,0.0
862,,,,,,,,,
863,,,,,,,,,
864,,,,,,,,,
865,,,,,,,,,
866,,,,,,,,,
867,,0.5|2.2|-0.1,3.38|3.18|5.79,21.1|116.0|4.2,2|11|1,3.42|3.57|6.63,-0.04|-0.39|-0.84,0.092|0.105|0.0,0.103|0.095|0.091
868,,1.4|-0.8|-0.4|-0.8|0.2,1.68|4.73|5.36|6.33|4.50,48.1|97.0|42.0|27.0|64.0,3|15|0|0|0,4.20|4.02|4.24|6.50|3.73,-2.52|0.71|1.12|-0.17|0.77,0.121|0.195|0.161|0.059|0.165,0.106|0.095|0.104|0.059|0.074
869,,-0.2|0.0|0.2|-0.3,4.87|4.71|4.90|12.27,68.1|21.0|86.1|7.1,0|4|0|0,5.39|4.08|5.21|6.22,-0.52|0.63|-0.31|6.05,0.106|0.153|0.135|0.119,0.073|0.106|0.11|0.238
870,,-0.1,6.75,8.0,1,5.35,1.4,0.027,0.162
871,,,,,,,,,
872,,,,,,,,,
873,,,,,,,,,
874,,0.9|-0.9|-0.5,4.69|6.09|11.74,170.2|75.1|7.2,23|10|1,4.51|4.78|8.35,0.18|1.31|3.39,0.099|0.092|0.091,0.11|0.128|0.205
875,,,,,,,,,
876,,,,,,,,,
877,,0.6|1.2,3.94|3.56,29.2|86.0,5|13,3.33|3.76,0.61|-0.2,0.153|0.177,0.095|0.083
878,,,,,,,,,
879,,-0.4|0.1|1.8|-0.1|1.4|0.1|0.9,6.46|4.34|2.64|4.33|2.32|3.94|2.98,23.2|18.2|58.0|52.0|42.2|64.0|57.1,5|0|0|0|0|0|0,5.08|2.76|3.30|3.34|3.00|3.10|3.33,1.38|1.58|-0.66|0.99|-0.68|0.84|-0.35,0.179|0.302|0.311|0.362|0.263|0.299|0.268,0.085|0.105|0.116|0.116|0.117|0.125|0.109
880,,,,,,,,,
881,,,,,,,,,
882,,-0.2|0.1|-0.1,7.00|3.86|5.14,9.0|4.2|7.0,1|0|0,6.04|6.25|2.97,0.96|-2.39|2.17,0.053|0.105|0.059,0.026|0.105|0.029
883,,-0.5|0.5|-0.4|-0.2,8.10|1.20|4.50|7.82,10.0|15.0|16.0|12.2,0|0|0|0,4.39|1.91|3.80|5.48,3.71|-0.71|0.7|2.34,0.089|0.204|0.105|0.161,0.067|0.019|0.092|0.113
884,,,,,,,,,
885,,,,,,,,,
886,,,,,,,,,
887,,,,,,,,,
888,,,,,,,,,
889,,,,,,,,,
890,,-0.2,27.00,1.2,0,12.11,14.89,0.273,0.273
891,,0.3|0.4|-3.8,3.10|1.04|7.24,29.0|8.2|153.0,4|0|19,3.66|4.67|5.79,-0.56|-3.63|1.45,0.04|0.0|0.016,0.088|0.135|0.131
892,,,,,,,,,
893,,-0.3,13.50,8.0,1,4.13,9.37,0.068,0.114
894,,,,,,,,,
895,,,,,,,,,
896,,,,,,,,,
897,,-0.1|-0.1|-0.2|1.0|0.3|-0.8|-0.9|2.9|2.1|4.3|2.0|-0.0|2.3|2.8|-2.0|-0.1|0.7|-0.8|0.9|-0.1|0.1,9.00|5.56|5.70|3.80|4.88|14.04|7.74|3.36|4.29|3.54|4.80|4.10|4.58|4.29|6.26|4.04|3.70|4.60|2.64|4.82|3.00,2.0|11.1|36.1|135.0|134.2|8.1|57.0|139.1|184.2|193.1|198.2|74.2|206.1|193.0|115.0|71.1|82.2|29.1|30.2|46.2|6.0,0|0|6|13|17|0|9|18|29|29|31|0|33|32|20|0|1|1|4|5|0,12.78|3.97|5.12|4.51|4.14|6.37|7.75|4.48|3.83|3.49|4.94|4.31|4.52|4.52|6.23|4.64|4.76|5.17|3.61|5.09|5.60,-3.78|1.59|0.58|-0.71|0.74|7.67|-0.01|-1.12|0.46|0.05|-0.14|-0.21|0.06|-0.23|0.03|-0.6|-1.06|-0.57|-0.97|-0.27|-2.6,0.077|0.122|0.161|0.154|0.157|0.143|0.115|0.155|0.142|0.173|0.12|0.163|0.121|0.155|0.131|0.16|0.157|0.117|0.12|0.155|0.083,0.231|0.143|0.143|0.109|0.096|0.061|0.13|0.103|0.089|0.073|0.111|0.082|0.092|0.099|0.142|0.12|0.111|0.139|0.112|0.141|0.083
898,,,,,,,,,
899,,,,,,,,,
900,,,,,,,,,
901,,,,,,,,,
902,,,,,,,,,
903,,,,,,,,,
904,,,,,,,,,
905,,,,,,,,,
906,,,,,,,,,
907,,,,,,,,,
908,,,,,,,,,
909,,,,,,,,,
910,,-0.2,9.00,4.0,1,6.13,2.87,0.211,0.158
911,,,,,,,,,
912,,-0.5|-0.5,4.68|5.97,25.0|28.2,3|4,4.43|5.47,0.25|0.5,0.116|0.091,0.125|0.189
913,,,,,,,,,
914,,,inf,0.0,0,,,0.0,1.0
915,,-0.0|0.5|0.1|0.2|-0.2|1.1|-0.2,4.64|3.98|4.55|4.70|9.72|3.55|13.50,33.0|83.2|61.1|53.2|8.1|71.0|6.0,6|1|0|2|0|1|0,5.75|5.19|4.06|3.98|6.38|4.12|5.47,-1.11|-1.21|0.49|0.72|3.34|-0.57|8.03,0.112|0.126|0.166|0.161|0.125|0.116|0.133,0.063|0.101|0.093|0.087|0.1|0.083|0.1
916,,-0.3|-0.2|1.5|1.5,6.06|5.29|4.18|4.55,16.1|17.0|153.0|176.0,4|4|26|30,5.18|7.05|4.01|4.33,0.88|-1.76|0.17|0.22,0.221|0.136|0.216|0.228,0.169|0.198|0.09|0.106
917,,-0.3|4.0|3.2|0.6|-1.0|-0.8|0.6|-0.1,33.75|2.88|3.07|3.35|7.63|5.54|3.53|4.50,1.1|187.2|243.0|53.2|30.2|37.1|43.1|2.0,1|19|34|8|2|5|2|0,14.51|3.26|3.63|4.95|4.92|3.95|3.06|4.08,19.24|-0.38|-0.56|-1.6|2.71|1.59|0.47|0.42,0.0|0.146|0.116|0.053|0.072|0.114|0.116|0.0,0.364|0.099|0.098|0.111|0.118|0.142|0.101|0.091
918,,,,,,,,,
919,,-0.8|0.4|0.3|0.3|0.6|3.4|-2.3|2.3|0.2|-0.9|-0.2,5.82|3.28|3.75|4.47|4.05|2.67|5.61|3.38|3.04|6.19|7.36,34.0|24.2|12.0|52.1|95.2|185.1|187.2|119.2|50.1|32.0|3.2,5|1|1|7|10|20|23|10|1|0|0,3.13|4.19|3.37|4.06|4.79|3.41|4.27|3.74|2.78|4.54|3.88,2.69|-0.91|0.38|0.41|-0.74|-0.74|1.34|-0.36|0.26|1.65|3.48,0.173|0.167|0.135|0.131|0.111|0.095|0.087|0.11|0.144|0.129|0.118,0.109|0.13|0.058|0.114|0.127|0.071|0.069|0.072|0.079|0.109|0.176
920,,,,,,,,,
921,,,,,,,,,
922,,3.4|1.9|2.6|-0.3|-0.4,3.38|3.13|2.79|4.43|7.88,218.1|253.1|183.2|22.1|8.0,27|31|18|1|2,3.21|3.36|3.14|3.35|3.19,0.17|-0.23|-0.35|1.08|4.69,0.113|0.076|0.123|0.065|0.105,0.088|0.082|0.111|0.12|0.132
923,,-0.2|4.0|2.2|0.1|-0.8,5.87|3.54|3.44|4.07|6.55,23.0|190.2|136.0|101.2|44.0,4|28|23|19|10,4.28|4.53|3.91|3.94|4.67,1.59|-0.99|-0.47|0.13|1.88,0.142|0.088|0.117|0.12|0.082,0.085|0.101|0.092|0.092|0.13
924,,0.2,4.00,18.0,0,3.69,0.31,0.097,0.083
925,,,,,,,,,
926,,0.6|-0.0|-0.0|-2.3|-0.1|5.1|2.5|0.5,3.28|2.42|2.25|7.02|6.52|2.88|3.57|4.03,60.1|48.1|4.0|66.2|9.2|181.0|113.1|22.1,4|1|0|7|1|16|12|1,2.54|3.32|3.07|5.35|5.49|4.25|4.25|4.26,0.74|-0.9|-0.82|1.67|1.03|-1.37|-0.68|-0.23,0.097|0.137|0.0|0.04|0.039|0.058|0.036|0.0,0.065|0.117|0.059|0.067|0.098|0.094|0.071|0.099
927,,,,,,,,,
928,,-0.5,3.90,55.1,6,4.87,-0.97,0.067,0.122
929,,-0.2|0.9|-0.0|0.0|-0.0|-0.1,6.32|1.40|5.01|3.93|5.21|5.40,15.2|19.1|32.1|52.2|19.0|10.0,0|0|0|0|0|0,7.38|3.45|5.12|3.14|2.53|4.20,-1.06|-2.05|-0.11|0.79|2.68|1.2,0.083|0.158|0.176|0.133|0.151|0.064,0.153|0.066|0.148|0.093|0.105|0.064
930,,,,,,,,,
931,,-0.3|-0.0|0.2|0.0|-0.3|-0.7|0.4|-0.5|-0.1|0.3,36.00|6.51|5.80|5.66|5.40|12.46|3.32|6.10|5.27|3.74,2.0|27.2|35.2|35.0|6.2|8.2|19.0|41.1|13.2|33.2,0|5|7|7|1|1|0|0|0|0,13.05|4.10|4.06|5.55|3.45|3.12|5.29|5.09|3.61|4.68,22.95|2.41|1.74|0.11|1.95|9.34|-1.97|1.01|1.66|-0.94,0.067|0.142|0.144|0.137|0.152|0.167|0.12|0.181|0.246|0.28,0.133|0.087|0.106|0.106|0.121|0.083|0.169|0.149|0.115|0.172
932,,1.6|-0.3|-0.2|-0.5|1.8|0.7|-2.8|0.3|-0.3|-0.2,4.30|5.31|4.05|16.88|2.82|3.89|6.44|3.36|6.69|6.57,171.2|78.0|26.2|5.1|111.2|69.1|100.2|69.2|40.1|12.1,25|10|0|0|7|0|6|1|0|0,4.38|5.44|4.42|7.54|4.00|4.57|6.23|4.97|5.14|5.30,-0.08|-0.13|-0.37|9.34|-1.18|-0.68|0.21|-1.61|1.55|1.27,0.105|0.092|0.134|0.088|0.137|0.154|0.1|0.097|0.103|0.071,0.062|0.046|0.062|0.147|0.059|0.058|0.058|0.052|0.065|0.036
933,,,,,,,,,
934,,,,,,,,,
935,,,,,,,,,
936,,,,,,,,,
937,,,,,,,,,
938,,,,,,,,,
939,,,,,,,,,
940,,,,,,,,,
941,,,,,,,,,
942,,0.1|0.1|-1.4,4.63|4.30|8.36,11.2|14.2|37.2,0|0|0,5.08|4.44|6.05,-0.45|-0.14|2.31,0.208|0.217|0.162,0.083|0.159|0.101
943,,,,,,,,,
944,,-0.1|1.2|1.3|0.8|0.7|0.5|0.6|-1.0|0.1,5.25|3.70|4.72|4.56|4.50|4.44|5.13|6.72|4.50,12.0|99.2|164.0|92.2|46.0|50.2|108.2|84.1|4.0,2|13|14|9|2|3|6|6|0,3.99|3.82|4.29|4.38|5.63|5.47|4.01|5.25|7.00,1.26|-0.12|0.43|0.18|-1.13|-1.03|1.12|1.47|-2.5,0.0|0.092|0.113|0.094|0.072|0.085|0.081|0.066|0.056,0.107|0.099|0.11|0.091|0.148|0.123|0.09|0.074|0.056
945,,-0.5|0.6|-0.3|-1.0,21.60|2.28|24.00|7.88,1.2|23.2|3.0|32.0,0|2|0|6,4.22|4.09|6.13|5.00,17.38|-1.81|17.87|2.88,0.167|0.156|0.15|0.11,0.167|0.052|0.25|0.143
946,,,,,,,,,
947,,-0.0|1.6|2.1|-0.2|-0.3,3.00|3.68|2.00|4.50|7.88,15.0|141.2|81.0|30.0|8.0,3|25|13|5|2,2.48|3.19|3.49|4.08|5.76,0.52|0.49|-1.49|0.42|2.12,0.224|0.286|0.213|0.192|0.128,0.104|0.078|0.091|0.033|0.154
948,,,,,,,,,
949,,,,,,,,,
950,,,,,,,,,
951,,0.3|-0.7|0.4|-0.0|0.0,3.52|12.71|3.53|9.00|3.86,23.0|11.1|81.2|1.0|7.0,2|1|9|0|0,4.82|7.52|4.58|3.03|5.30,-1.3|5.19|-1.05|5.97|-1.44,0.184|0.127|0.146|0.0|0.088,0.173|0.302|0.177|0.0|0.206
952,,,,,,,,,
953,,-0.2,6.50,18.0,2,5.39,1.11,0.013,0.19
954,,-0.8,11.31,24.2,1,7.03,4.28,0.023,0.192
955,,-0.4|0.5,8.50|4.14,18.0|45.2,0|0,6.76|5.23,1.74|-1.09,0.141|0.121,0.071|0.101
