game_id,game_date,stadium,team1,team2,team1_runs,team2_runs,team1_hits,team2_hits,team1_hrs,team2_hrs,winner,postseason
1940243,19400528,Shibe Park,Boston Red Sox,Philadelphia Athletics,4,1,14,8,0,0,Boston Red Sox,False
1940244,19400528,Sportsman's Park III,Chicago White Sox,St. Louis Browns,9,10,16,12,2,3,St. Louis Browns,False
1940245,19400528,Sportsman's Park III,Chicago White Sox,St. Louis Browns,5,7,10,12,2,0,St. Louis Browns,False
1940246,19400528,Ebbets Field,Philadelphia Phillies,Brooklyn Dodgers,2,4,6,11,0,0,Brooklyn Dodgers,False
1940247,19400528,Forbes Field,Cincinnati Reds,Pittsburgh Pirates,2,5,5,8,1,0,Pittsburgh Pirates,False
1940248,19400528,Wrigley Field,St. Louis Cardinals,Chicago Cubs,5,0,8,4,0,0,St. Louis Cardinals,False
1940249,19400529,League Park IV,Detroit Tigers,Cleveland Indians,4,7,8,14,1,0,Cleveland Indians,False
1940250,19400529,Yankee Stadium I,Washington Senators,New York Yankees,1,2,4,6,0,2,New York Yankees,False
1940251,19400529,Shibe Park,Boston Red Sox,Philadelphia Athletics,8,3,9,12,1,0,Boston Red Sox,False
1940252,19400529,Sportsman's Park III,Chicago White Sox,St. Louis Browns,4,3,9,7,0,0,Chicago White Sox,False
1940253,19400529,Forbes Field,Cincinnati Reds,Pittsburgh Pirates,4,0,8,4,0,0,Cincinnati Reds,False
1940254,19400529,Braves Field,Philadelphia Phillies,Boston Bees,1,3,5,6,0,0,Boston Bees,False
1940255,19400529,Wrigley Field,St. Louis Cardinals,Chicago Cubs,8,2,10,10,1,0,St. Louis Cardinals,False
1940256,19400530,Cleveland Stadium,Chicago White Sox,Cleveland Indians,1,3,6,7,1,0,Cleveland Indians,False
1940257,19400530,Cleveland Stadium,Chicago White Sox,Cleveland Indians,1,3,5,6,0,1,Cleveland Indians,False
1940258,19400530,Yankee Stadium I,Boston Red Sox,New York Yankees,0,4,2,9,0,1,New York Yankees,False
1940259,19400530,Yankee Stadium I,Boston Red Sox,New York Yankees,11,4,14,6,1,1,Boston Red Sox,False
1940260,19400530,Shibe Park,Washington Senators,Philadelphia Athletics,6,7,14,17,0,1,Philadelphia Athletics,False
1940261,19400530,Shibe Park,Washington Senators,Philadelphia Athletics,14,2,13,3,2,0,Washington Senators,False
1940262,19400530,Tiger Stadium,St. Louis Browns,Detroit Tigers,1,2,7,5,0,1,Detroit Tigers,False
1940263,19400530,Tiger Stadium,St. Louis Browns,Detroit Tigers,6,15,8,13,1,1,Detroit Tigers,False
1940264,19400530,Ebbets Field,New York Giants,Brooklyn Dodgers,7,0,14,1,0,0,New York Giants,False
1940265,19400530,Ebbets Field,New York Giants,Brooklyn Dodgers,12,5,20,12,1,1,New York Giants,False
1940266,19400530,Braves Field,Philadelphia Phillies,Boston Bees,5,1,9,5,0,1,Philadelphia Phillies,False
1940267,19400530,Braves Field,Philadelphia Phillies,Boston Bees,1,5,6,8,0,1,Boston Bees,False
1940268,19400530,Wrigley Field,Cincinnati Reds,Chicago Cubs,4,2,8,10,0,1,Cincinnati Reds,False
1940269,19400530,Wrigley Field,Cincinnati Reds,Chicago Cubs,9,8,16,14,0,0,Cincinnati Reds,False
1940270,19400601,Yankee Stadium I,St. Louis Browns,New York Yankees,5,8,9,12,1,1,New York Yankees,False
1940271,19400601,Shibe Park,Cleveland Indians,Philadelphia Athletics,1,6,2,9,1,1,Philadelphia Athletics,False
1940272,19400601,Griffith Stadium,Detroit Tigers,Washington Senators,12,3,19,12,0,0,Detroit Tigers,False
1940273,19400601,Fenway Park,Chicago White Sox,Boston Red Sox,1,2,7,9,0,1,Boston Red Sox,False
1940274,19400601,Wrigley Field,Brooklyn Dodgers,Chicago Cubs,3,4,9,8,0,2,Chicago Cubs,False
1940275,19400601,Crosley Field,Boston Bees,Cincinnati Reds,2,3,3,9,0,1,Cincinnati Reds,False
1940276,19400601,Sportsman's Park III,Philadelphia Phillies,St. Louis Cardinals,5,4,11,4,1,1,Philadelphia Phillies,False
1940277,19400602,Yankee Stadium I,St. Louis Browns,New York Yankees,4,13,7,14,1,2,New York Yankees,False
1940278,19400602,Yankee Stadium I,St. Louis Browns,New York Yankees,1,11,5,12,0,2,New York Yankees,False
1940279,19400602,Shibe Park,Cleveland Indians,Philadelphia Athletics,7,2,8,8,2,0,Cleveland Indians,False
1940280,19400602,Shibe Park,Cleveland Indians,Philadelphia Athletics,6,12,14,13,0,0,Philadelphia Athletics,False
1940281,19400602,Fenway Park,Chicago White Sox,Boston Red Sox,6,0,13,6,1,0,Chicago White Sox,False
1940282,19400602,Fenway Park,Chicago White Sox,Boston Red Sox,8,10,17,12,1,3,Boston Red Sox,False
1940283,19400602,Griffith Stadium,Detroit Tigers,Washington Senators,8,6,9,12,1,1,Detroit Tigers,False
1940284,19400602,Wrigley Field,Brooklyn Dodgers,Chicago Cubs,3,2,7,7,0,0,Brooklyn Dodgers,False
1940285,19400602,Wrigley Field,Brooklyn Dodgers,Chicago Cubs,2,1,6,6,0,0,Brooklyn Dodgers,False
1940286,19400602,Crosley Field,Boston Bees,Cincinnati Reds,1,11,5,14,0,2,Cincinnati Reds,False
1940287,19400602,Crosley Field,Boston Bees,Cincinnati Reds,2,0,4,8,0,0,Boston Bees,False
1940288,19400602,Forbes Field,New York Giants,Pittsburgh Pirates,1,2,5,9,0,0,Pittsburgh Pirates,False
1940289,19400602,Forbes Field,New York Giants,Pittsburgh Pirates,7,3,10,11,0,2,New York Giants,False
1940290,19400602,Sportsman's Park III,Philadelphia Phillies,St. Louis Cardinals,4,2,11,7,0,0,Philadelphia Phillies,False
1940291,19400602,Sportsman's Park III,Philadelphia Phillies,St. Louis Cardinals,2,9,7,10,1,3,St. Louis Cardinals,False
1940292,19400603,Fenway Park,Chicago White Sox,Boston Red Sox,7,4,10,14,0,0,Chicago White Sox,False
1940293,19400603,Yankee Stadium I,St. Louis Browns,New York Yankees,1,7,5,8,1,1,New York Yankees,False
1940294,19400603,Shibe Park,Cleveland Indians,Philadelphia Athletics,4,0,8,7,1,0,Cleveland Indians,False
1940295,19400603,Griffith Stadium,Detroit Tigers,Washington Senators,3,9,10,12,0,2,Washington Senators,False
1940296,19400603,Wrigley Field,Brooklyn Dodgers,Chicago Cubs,3,2,11,5,1,1,Brooklyn Dodgers,False
1940297,19400603,Crosley Field,Boston Bees,Cincinnati Reds,2,3,8,5,0,0,Cincinnati Reds,False
1940298,19400603,Forbes Field,New York Giants,Pittsburgh Pirates,4,3,10,8,1,0,New York Giants,False
1940299,19400604,Fenway Park,St. Louis Browns,Boston Red Sox,5,3,7,10,0,0,St. Louis Browns,False
1940300,19400604,Yankee Stadium I,Chicago White Sox,New York Yankees,7,3,12,7,3,1,Chicago White Sox,False
1940301,19400604,Shibe Park,Detroit Tigers,Philadelphia Athletics,6,8,11,11,1,2,Philadelphia Athletics,False
1940302,19400604,Griffith Stadium,Cleveland Indians,Washington Senators,2,7,10,15,0,0,Washington Senators,False
1940303,19400604,Griffith Stadium,Cleveland Indians,Washington Senators,3,2,9,11,0,0,Cleveland Indians,False
1940304,19400604,Crosley Field,New York Giants,Cincinnati Reds,5,4,11,11,0,1,New York Giants,False
1940305,19400604,Forbes Field,Boston Bees,Pittsburgh Pirates,2,14,5,11,1,0,Pittsburgh Pirates,False
1940306,19400604,Sportsman's Park III,Brooklyn Dodgers,St. Louis Cardinals,10,1,13,11,1,0,Brooklyn Dodgers,False
1940307,19400604,Wrigley Field,Philadelphia Phillies,Chicago Cubs,6,12,8,15,0,2,Chicago Cubs,False
1940308,19400605,Fenway Park,St. Louis Browns,Boston Red Sox,4,3,12,12,0,0,St. Louis Browns,False
1940309,19400605,Yankee Stadium I,Chicago White Sox,New York Yankees,5,7,9,12,1,1,New York Yankees,False
1940310,19400605,Shibe Park,Detroit Tigers,Philadelphia Athletics,9,1,17,7,0,0,Detroit Tigers,False
1940311,19400605,Griffith Stadium,Cleveland Indians,Washington Senators,1,6,4,10,0,1,Washington Senators,False
1940312,19400605,Crosley Field,New York Giants,Cincinnati Reds,2,7,10,7,0,0,Cincinnati Reds,False
1940313,19400605,Wrigley Field,Philadelphia Phillies,Chicago Cubs,2,3,9,6,1,0,Chicago Cubs,False
1940314,19400606,Yankee Stadium I,Chicago White Sox,New York Yankees,4,3,6,9,0,0,Chicago White Sox,False
1940315,19400606,Shibe Park,Detroit Tigers,Philadelphia Athletics,4,7,8,11,1,1,Philadelphia Athletics,False
1940316,19400606,Griffith Stadium,Cleveland Indians,Washington Senators,5,4,13,10,1,0,Cleveland Indians,False
1940317,19400606,Fenway Park,St. Louis Browns,Boston Red Sox,1,3,6,10,1,1,Boston Red Sox,False
1940318,19400606,Sportsman's Park III,Brooklyn Dodgers,St. Louis Cardinals,9,5,10,9,1,2,Brooklyn Dodgers,False
1940319,19400606,Wrigley Field,Philadelphia Phillies,Chicago Cubs,5,11,10,17,1,2,Chicago Cubs,False
1940320,19400606,Forbes Field,Boston Bees,Pittsburgh Pirates,6,7,15,10,0,0,Pittsburgh Pirates,False
1940321,19400607,Yankee Stadium I,Cleveland Indians,New York Yankees,4,5,5,9,1,0,New York Yankees,False
1940322,19400607,Shibe Park,St. Louis Browns,Philadelphia Athletics,2,3,6,9,1,0,Philadelphia Athletics,False
1940323,19400607,Fenway Park,Detroit Tigers,Boston Red Sox,7,1,10,7,0,0,Detroit Tigers,False
1940324,19400607,Griffith Stadium,Chicago White Sox,Washington Senators,2,3,9,8,0,0,Washington Senators,False
1940325,19400607,Crosley Field,Brooklyn Dodgers,Cincinnati Reds,4,2,9,6,2,1,Brooklyn Dodgers,False
1940326,19400607,Wrigley Field,Boston Bees,Chicago Cubs,3,5,8,11,1,1,Chicago Cubs,False
1940327,19400607,Forbes Field,Philadelphia Phillies,Pittsburgh Pirates,4,10,7,18,1,0,Pittsburgh Pirates,False
1940328,19400607,Sportsman's Park III,New York Giants,St. Louis Cardinals,2,3,10,6,0,0,St. Louis Cardinals,False
1940329,19400608,Yankee Stadium I,Cleveland Indians,New York Yankees,3,0,7,2,1,0,Cleveland Indians,False
1940330,19400608,Shibe Park,St. Louis Browns,Philadelphia Athletics,15,1,14,5,2,0,St. Louis Browns,False
1940331,19400608,Fenway Park,Detroit Tigers,Boston Red Sox,4,2,5,9,2,0,Detroit Tigers,False
1940332,19400608,Griffith Stadium,Chicago White Sox,Washington Senators,12,6,13,13,0,0,Chicago White Sox,False
1940333,19400608,Wrigley Field,Boston Bees,Chicago Cubs,1,3,8,9,1,0,Chicago Cubs,False
1940334,19400608,Crosley Field,Brooklyn Dodgers,Cincinnati Reds,2,23,7,27,0,3,Cincinnati Reds,False
1940335,19400608,Forbes Field,Philadelphia Phillies,Pittsburgh Pirates,5,6,12,8,0,1,Pittsburgh Pirates,False
1940336,19400608,Sportsman's Park III,New York Giants,St. Louis Cardinals,4,2,9,13,0,0,New York Giants,False
1940337,19400608,Sportsman's Park III,New York Giants,St. Louis Cardinals,5,2,14,9,0,1,New York Giants,False
1940338,19400609,Yankee Stadium I,Cleveland Indians,New York Yankees,3,4,9,6,1,3,New York Yankees,False
1940339,19400609,Shibe Park,St. Louis Browns,Philadelphia Athletics,8,7,14,8,3,1,St. Louis Browns,False
1940340,19400609,Shibe Park,St. Louis Browns,Philadelphia Athletics,4,2,8,10,2,0,St. Louis Browns,False
1940341,19400609,Griffith Stadium,Chicago White Sox,Washington Senators,4,3,11,8,0,1,Chicago White Sox,False
1940342,19400609,Crosley Field,Brooklyn Dodgers,Cincinnati Reds,9,1,15,5,0,1,Brooklyn Dodgers,False
1940343,19400609,Crosley Field,Brooklyn Dodgers,Cincinnati Reds,2,6,5,13,0,2,Cincinnati Reds,False
1940344,19400609,Forbes Field,Philadelphia Phillies,Pittsburgh Pirates,6,1,10,7,1,0,Philadelphia Phillies,False
1940345,19400609,Forbes Field,Philadelphia Phillies,Pittsburgh Pirates,5,11,10,13,0,0,Pittsburgh Pirates,False
1940346,19400609,Wrigley Field,Boston Bees,Chicago Cubs,1,7,6,14,0,0,Chicago Cubs,False
1940347,19400609,Wrigley Field,Boston Bees,Chicago Cubs,8,15,9,13,0,0,Chicago Cubs,False
1940348,19400609,Sportsman's Park III,New York Giants,St. Louis Cardinals,11,9,16,16,2,1,New York Giants,False
1940349,19400609,Sportsman's Park III,New York Giants,St. Louis Cardinals,7,4,14,8,1,0,New York Giants,False
1940350,19400610,Griffith Stadium,St. Louis Browns,Washington Senators,7,4,10,10,0,0,St. Louis Browns,False
1940351,19400610,Forbes Field,Brooklyn Dodgers,Pittsburgh Pirates,8,7,13,12,0,1,Brooklyn Dodgers,False
1940352,19400610,Sportsman's Park III,Boston Bees,St. Louis Cardinals,12,2,21,7,0,1,Boston Bees,False
1940353,19400611,Fenway Park,Cleveland Indians,Boston Red Sox,2,9,7,11,1,2,Boston Red Sox,False
1940354,19400611,Yankee Stadium I,Detroit Tigers,New York Yankees,6,1,11,5,3,0,Detroit Tigers,False
1940355,19400611,Shibe Park,Chicago White Sox,Philadelphia Athletics,5,4,8,8,1,1,Chicago White Sox,False
1940356,19400611,Griffith Stadium,St. Louis Browns,Washington Senators,5,2,8,9,0,0,St. Louis Browns,False
1940357,19400611,Crosley Field,Philadelphia Phillies,Cincinnati Reds,4,1,9,7,0,0,Philadelphia Phillies,False
1940358,19400611,Wrigley Field,New York Giants,Chicago Cubs,4,0,10,5,0,0,New York Giants,False
1940359,19400611,Wrigley Field,New York Giants,Chicago Cubs,3,1,9,4,1,0,New York Giants,False
1940360,19400612,Fenway Park,Cleveland Indians,Boston Red Sox,5,9,13,11,0,1,Boston Red Sox,False
1940361,19400612,Yankee Stadium I,Detroit Tigers,New York Yankees,5,7,7,12,1,1,New York Yankees,False
1940362,19400612,Shibe Park,Chicago White Sox,Philadelphia Athletics,2,3,6,3,0,2,Philadelphia Athletics,False
1940363,19400612,Griffith Stadium,St. Louis Browns,Washington Senators,2,3,6,8,0,0,Washington Senators,False
1940364,19400612,Crosley Field,Philadelphia Phillies,Cincinnati Reds,1,2,8,5,0,0,Cincinnati Reds,False
1940365,19400612,Forbes Field,Brooklyn Dodgers,Pittsburgh Pirates,5,4,11,9,0,1,Brooklyn Dodgers,False
1940366,19400613,League Park IV,Detroit Tigers,Cleveland Indians,2,3,13,10,1,0,Cleveland Indians,False
1940367,19400614,League Park IV,Philadelphia Athletics,Cleveland Indians,0,8,2,14,0,0,Cleveland Indians,False
1940368,19400614,Comiskey Park I,Boston Red Sox,Chicago White Sox,5,1,8,7,0,0,Boston Red Sox,False
1940369,19400614,Tiger Stadium,Washington Senators,Detroit Tigers,1,10,5,13,0,0,Detroit Tigers,False
1940370,19400614,Sportsman's Park III,New York Yankees,St. Louis Browns,12,3,17,9,2,0,New York Yankees,False
1940371,19400614,Ebbets Field,Cincinnati Reds,Brooklyn Dodgers,0,2,2,8,0,0,Brooklyn Dodgers,False
1940372,19400614,Braves Field,Chicago Cubs,Boston Bees,2,4,4,10,0,0,Boston Bees,False
1940373,19400614,Shibe Park,St. Louis Cardinals,Philadelphia Phillies,6,2,9,10,0,0,St. Louis Cardinals,False
1940374,19400614,Polo Grounds V,Pittsburgh Pirates,New York Giants,6,8,8,13,2,0,New York Giants,False
1940375,19400615,League Park IV,Philadelphia Athletics,Cleveland Indians,7,4,10,11,1,0,Philadelphia Athletics,False
1940376,19400615,Comiskey Park I,Boston Red Sox,Chicago White Sox,5,2,8,4,2,0,Boston Red Sox,False
1940377,19400615,Tiger Stadium,Washington Senators,Detroit Tigers,1,11,3,15,1,2,Detroit Tigers,False
1940378,19400615,Tiger Stadium,Washington Senators,Detroit Tigers,0,8,4,13,0,1,Detroit Tigers,False
1940379,19400615,Sportsman's Park III,New York Yankees,St. Louis Browns,7,6,10,11,1,1,New York Yankees,False
1940380,19400615,Ebbets Field,Cincinnati Reds,Brooklyn Dodgers,6,11,8,14,4,1,Brooklyn Dodgers,False
1940381,19400615,Shibe Park,St. Louis Cardinals,Philadelphia Phillies,14,1,19,4,0,0,St. Louis Cardinals,False
1940382,19400615,Braves Field,Chicago Cubs,Boston Bees,11,5,13,7,0,0,Chicago Cubs,False
1940383,19400615,Polo Grounds V,Pittsburgh Pirates,New York Giants,1,12,5,17,1,1,New York Giants,False
1940384,19400616,Cleveland Stadium,Philadelphia Athletics,Cleveland Indians,2,4,3,4,0,1,Cleveland Indians,False
1940385,19400616,Cleveland Stadium,Philadelphia Athletics,Cleveland Indians,3,4,8,9,0,0,Cleveland Indians,False
1940386,19400616,Comiskey Park I,Boston Red Sox,Chicago White Sox,4,3,6,8,1,1,Boston Red Sox,False
1940387,19400616,Comiskey Park I,Boston Red Sox,Chicago White Sox,14,5,20,9,5,1,Boston Red Sox,False
1940388,19400616,Tiger Stadium,Washington Senators,Detroit Tigers,7,8,10,16,0,2,Detroit Tigers,False
1940389,19400616,Sportsman's Park III,New York Yankees,St. Louis Browns,6,12,11,13,2,1,St. Louis Browns,False
1940390,19400616,Sportsman's Park III,New York Yankees,St. Louis Browns,5,6,7,12,2,2,St. Louis Browns,False
1940391,19400616,Ebbets Field,Cincinnati Reds,Brooklyn Dodgers,1,0,2,6,1,0,Cincinnati Reds,False
1940392,19400616,Ebbets Field,Cincinnati Reds,Brooklyn Dodgers,5,2,10,8,0,2,Cincinnati Reds,False
1940393,19400616,Braves Field,Chicago Cubs,Boston Bees,4,5,6,10,1,0,Boston Bees,False
1940394,19400616,Braves Field,Chicago Cubs,Boston Bees,9,1,10,5,0,0,Chicago Cubs,False
1940395,19400616,Polo Grounds V,Pittsburgh Pirates,New York Giants,5,0,10,2,0,0,Pittsburgh Pirates,False
1940396,19400616,Polo Grounds V,Pittsburgh Pirates,New York Giants,5,3,11,12,0,1,Pittsburgh Pirates,False
1940397,19400616,Shibe Park,St. Louis Cardinals,Philadelphia Phillies,9,3,14,8,0,1,St. Louis Cardinals,False
1940398,19400616,Shibe Park,St. Louis Cardinals,Philadelphia Phillies,3,1,7,4,2,1,St. Louis Cardinals,False
1940399,19400617,Ebbets Field,St. Louis Cardinals,Brooklyn Dodgers,3,1,7,4,0,0,St. Louis Cardinals,False
1940400,19400617,Braves Field,Pittsburgh Pirates,Boston Bees,3,5,6,13,1,0,Boston Bees,False
1940401,19400617,Braves Field,Pittsburgh Pirates,Boston Bees,1,5,6,11,1,0,Boston Bees,False
1940402,19400617,Polo Grounds V,Chicago Cubs,New York Giants,1,2,6,6,1,1,New York Giants,False
1940403,19400617,Shibe Park,Cincinnati Reds,Philadelphia Phillies,6,2,9,3,1,0,Cincinnati Reds,False
1940404,19400618,Cleveland Stadium,Washington Senators,Cleveland Indians,1,2,5,10,0,0,Cleveland Indians,False
1940405,19400618,Comiskey Park I,New York Yankees,Chicago White Sox,3,5,6,14,2,2,Chicago White Sox,False
1940406,19400618,Sportsman's Park III,Boston Red Sox,St. Louis Browns,7,11,13,16,1,1,St. Louis Browns,False
1940407,19400618,Ebbets Field,St. Louis Cardinals,Brooklyn Dodgers,7,5,12,9,1,1,St. Louis Cardinals,False
1940408,19400618,Shibe Park,Cincinnati Reds,Philadelphia Phillies,1,3,8,5,0,2,Philadelphia Phillies,False
1940409,19400618,Polo Grounds V,Chicago Cubs,New York Giants,6,1,10,6,1,0,Chicago Cubs,False
1940410,19400619,Comiskey Park I,New York Yankees,Chicago White Sox,0,1,7,8,0,0,Chicago White Sox,False
1940411,19400619,League Park IV,Washington Senators,Cleveland Indians,1,4,8,9,0,1,Cleveland Indians,False
1940412,19400619,Tiger Stadium,Philadelphia Athletics,Detroit Tigers,4,5,10,9,1,1,Detroit Tigers,False
1940413,19400619,Tiger Stadium,Philadelphia Athletics,Detroit Tigers,4,9,10,12,0,0,Detroit Tigers,False
1940414,19400619,Sportsman's Park III,Boston Red Sox,St. Louis Browns,4,6,12,11,0,1,St. Louis Browns,False
1940415,19400619,Ebbets Field,St. Louis Cardinals,Brooklyn Dodgers,3,8,9,9,0,0,Brooklyn Dodgers,False
1940416,19400619,Braves Field,Pittsburgh Pirates,Boston Bees,5,1,9,9,0,0,Pittsburgh Pirates,False
1940417,19400620,League Park IV,Washington Senators,Cleveland Indians,1,12,4,10,1,0,Cleveland Indians,False
1940418,19400620,Tiger Stadium,Philadelphia Athletics,Detroit Tigers,6,4,12,8,2,1,Philadelphia Athletics,False
1940419,19400620,Comiskey Park I,New York Yankees,Chicago White Sox,0,1,5,11,0,0,Chicago White Sox,False
1940420,19400620,Sportsman's Park III,Boston Red Sox,St. Louis Browns,1,2,5,6,0,1,St. Louis Browns,False
1940421,19400620,Sportsman's Park III,Boston Red Sox,St. Louis Browns,4,11,11,15,0,4,St. Louis Browns,False
1940422,19400620,Braves Field,Pittsburgh Pirates,Boston Bees,8,7,12,15,0,1,Pittsburgh Pirates,False
1940423,19400620,Polo Grounds V,Chicago Cubs,New York Giants,3,6,9,7,1,0,New York Giants,False
1940424,19400620,Shibe Park,Cincinnati Reds,Philadelphia Phillies,3,4,8,11,1,1,Philadelphia Phillies,False
1940425,19400621,League Park IV,Boston Red Sox,Cleveland Indians,4,7,10,8,2,1,Cleveland Indians,False
1940426,19400621,Comiskey Park I,Philadelphia Athletics,Chicago White Sox,12,1,11,4,3,0,Philadelphia Athletics,False
1940427,19400621,Tiger Stadium,New York Yankees,Detroit Tigers,12,7,17,12,2,1,New York Yankees,False
1940428,19400621,Sportsman's Park III,Washington Senators,St. Louis Browns,1,0,10,1,0,0,Washington Senators,False
1940429,19400621,Ebbets Field,Pittsburgh Pirates,Brooklyn Dodgers,8,10,11,15,2,1,Brooklyn Dodgers,False
1940430,19400621,Polo Grounds V,Cincinnati Reds,New York Giants,3,4,6,7,0,0,New York Giants,False
1940431,19400621,Shibe Park,Chicago Cubs,Philadelphia Phillies,5,6,12,8,0,0,Philadelphia Phillies,False
1940432,19400622,League Park IV,Boston Red Sox,Cleveland Indians,5,7,12,13,0,0,Cleveland Indians,False
1940433,19400622,Tiger Stadium,New York Yankees,Detroit Tigers,2,3,7,9,1,0,Detroit Tigers,False
1940434,19400622,Sportsman's Park III,Washington Senators,St. Louis Browns,11,10,17,10,1,3,Washington Senators,False
1940435,19400622,Ebbets Field,Pittsburgh Pirates,Brooklyn Dodgers,7,2,8,9,3,0,Pittsburgh Pirates,False
1940436,19400622,Braves Field,St. Louis Cardinals,Boston Bees,9,2,13,10,0,0,St. Louis Cardinals,False
1940437,19400622,Polo Grounds V,Cincinnati Reds,New York Giants,3,1,10,8,1,0,Cincinnati Reds,False
1940438,19400622,Shibe Park,Chicago Cubs,Philadelphia Phillies,10,2,14,8,0,0,Chicago Cubs,False
1940439,19400623,Cleveland Stadium,Boston Red Sox,Cleveland Indians,1,4,6,10,0,2,Cleveland Indians,False
1940440,19400623,Cleveland Stadium,Boston Red Sox,Cleveland Indians,2,0,8,8,2,0,Boston Red Sox,False
1940441,19400623,Tiger Stadium,New York Yankees,Detroit Tigers,2,9,4,15,0,1,Detroit Tigers,False
1940442,19400623,Sportsman's Park III,Washington Senators,St. Louis Browns,12,5,19,9,2,0,Washington Senators,False
1940443,19400623,Sportsman's Park III,Washington Senators,St. Louis Browns,2,3,7,6,0,1,St. Louis Browns,False
1940444,19400623,Ebbets Field,Pittsburgh Pirates,Brooklyn Dodgers,8,5,16,9,0,0,Pittsburgh Pirates,False
1940445,19400623,Ebbets Field,Pittsburgh Pirates,Brooklyn Dodgers,4,4,10,13,1,1,tie,False
1940446,19400623,Polo Grounds V,Cincinnati Reds,New York Giants,7,4,13,9,1,0,Cincinnati Reds,False
1940447,19400623,Polo Grounds V,Cincinnati Reds,New York Giants,2,0,8,3,0,0,Cincinnati Reds,False
1940448,19400623,Braves Field,St. Louis Cardinals,Boston Bees,5,7,6,12,2,0,Boston Bees,False
1940449,19400623,Braves Field,St. Louis Cardinals,Boston Bees,5,10,8,12,1,2,Boston Bees,False
1940450,19400623,Shibe Park,Chicago Cubs,Philadelphia Phillies,3,2,9,6,0,1,Chicago Cubs,False
1940451,19400623,Shibe Park,Chicago Cubs,Philadelphia Phillies,7,2,12,10,0,2,Chicago Cubs,False
1940452,19400624,Cleveland Stadium,New York Yankees,Cleveland Indians,1,7,7,11,0,0,Cleveland Indians,False
1940453,19400624,Sportsman's Park III,Philadelphia Athletics,St. Louis Browns,4,9,9,12,0,4,St. Louis Browns,False
1940454,19400625,League Park IV,New York Yankees,Cleveland Indians,3,5,5,9,0,3,Cleveland Indians,False
1940455,19400625,Comiskey Park I,Washington Senators,Chicago White Sox,7,6,15,9,0,2,Washington Senators,False
1940456,19400625,Tiger Stadium,Boston Red Sox,Detroit Tigers,11,7,15,14,1,3,Boston Red Sox,False
1940457,19400625,Tiger Stadium,Boston Red Sox,Detroit Tigers,1,5,4,7,0,0,Detroit Tigers,False
1940458,19400625,Sportsman's Park III,Philadelphia Athletics,St. Louis Browns,10,12,14,13,0,0,St. Louis Browns,False
1940459,19400625,Ebbets Field,Chicago Cubs,Brooklyn Dodgers,8,3,14,10,0,1,Chicago Cubs,False
1940460,19400625,Shibe Park,Pittsburgh Pirates,Philadelphia Phillies,9,7,15,14,0,1,Pittsburgh Pirates,False
1940461,19400626,League Park IV,New York Yankees,Cleveland Indians,3,1,6,6,0,0,New York Yankees,False
1940462,19400626,Comiskey Park I,Washington Senators,Chicago White Sox,6,7,12,15,0,0,Chicago White Sox,False
1940463,19400626,Tiger Stadium,Boston Red Sox,Detroit Tigers,3,1,7,8,0,0,Boston Red Sox,False
1940464,19400626,Sportsman's Park III,Philadelphia Athletics,St. Louis Browns,9,4,11,7,1,1,Philadelphia Athletics,False
1940465,19400626,Shibe Park,Pittsburgh Pirates,Philadelphia Phillies,2,4,7,7,1,1,Philadelphia Phillies,False
1940466,19400626,Shibe Park,Pittsburgh Pirates,Philadelphia Phillies,11,6,14,9,3,1,Pittsburgh Pirates,False
1940467,19400626,Polo Grounds V,St. Louis Cardinals,New York Giants,9,10,13,18,2,3,New York Giants,False
1940468,19400627,Sportsman's Park III,Detroit Tigers,St. Louis Browns,2,1,3,7,2,0,Detroit Tigers,False
1940469,19400627,Ebbets Field,Chicago Cubs,Brooklyn Dodgers,4,5,9,9,1,0,Brooklyn Dodgers,False
1940470,19400627,Shibe Park,New York Giants,Philadelphia Phillies,7,0,15,3,0,0,New York Giants,False
1940471,19400628,Fenway Park,Washington Senators,Boston Red Sox,4,3,13,7,0,0,Washington Senators,False
1940472,19400628,Yankee Stadium I,Philadelphia Athletics,New York Yankees,1,4,9,6,0,1,New York Yankees,False
1940473,19400628,Ebbets Field,Boston Bees,Brooklyn Dodgers,1,2,5,7,0,0,Brooklyn Dodgers,False
1940474,19400628,Crosley Field,Chicago Cubs,Cincinnati Reds,3,2,11,6,0,0,Chicago Cubs,False
1940475,19400628,Forbes Field,St. Louis Cardinals,Pittsburgh Pirates,8,2,10,7,1,1,St. Louis Cardinals,False
1940476,19400629,Comiskey Park I,Cleveland Indians,Chicago White Sox,7,3,10,8,0,0,Cleveland Indians,False
1940477,19400629,Yankee Stadium I,Philadelphia Athletics,New York Yankees,9,12,12,14,2,3,New York Yankees,False
1940478,19400629,Fenway Park,Washington Senators,Boston Red Sox,9,7,18,10,0,2,Washington Senators,False
1940479,19400629,Sportsman's Park III,Detroit Tigers,St. Louis Browns,9,5,12,6,2,1,Detroit Tigers,False
1940480,19400629,Sportsman's Park III,Detroit Tigers,St. Louis Browns,9,9,12,14,0,2,tie,False
1940481,19400629,Ebbets Field,Boston Bees,Brooklyn Dodgers,4,10,8,11,2,2,Brooklyn Dodgers,False
1940482,19400629,Crosley Field,Chicago Cubs,Cincinnati Reds,1,4,8,5,0,0,Cincinnati Reds,False
1940483,19400629,Shibe Park,New York Giants,Philadelphia Phillies,5,0,9,7,0,0,New York Giants,False
